restaurant_class,restaurant_name,restaurant_url,restaurant_reviews
793,Le Corner,/Restaurant_Review-g187265-d23673131-Reviews-Le_Corner-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 36 reviews
794,L'Artisan Cuisinier,/Restaurant_Review-g187265-d1230067-Reviews-L_Artisan_Cuisinier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 186 reviews
795,Le Bistrot du Potager #2,/Restaurant_Review-g187265-d9464817-Reviews-Le_Bistrot_du_Potager_2-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 187 reviews
796,Le Bistrot,/Restaurant_Review-g187265-d5798672-Reviews-Le_Bistrot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 45 reviews
797,La Grillardiere,/Restaurant_Review-g187265-d7695602-Reviews-La_Grillardiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 123 reviews
798,Bistrot Jaillet,/Restaurant_Review-g187265-d23755020-Reviews-Bistrot_Jaillet-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 16 reviews
799,Comptoir 77,/Restaurant_Review-g187265-d8457059-Reviews-Comptoir_77-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 68 reviews
800,Neroliva,/Restaurant_Review-g187265-d2291276-Reviews-Neroliva-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 160 reviews
801,Le Hangar,/Restaurant_Review-g187265-d15780811-Reviews-Le_Hangar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 33 reviews
802,Suelta Californian Restaurant & Mojito Bar,/Restaurant_Review-g187265-d4104911-Reviews-Suelta_Californian_Restaurant_Mojito_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 109 reviews
803,La Cevichela,/Restaurant_Review-g187265-d12129824-Reviews-La_Cevichela-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 109 reviews
804,Steff,/Restaurant_Review-g187265-d1324359-Reviews-Steff-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 48 reviews
805,En Mets Fais Ce Qu'il Te Plait,/Restaurant_Review-g187265-d715069-Reviews-En_Mets_Fais_Ce_Qu_il_Te_Plait-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 119 reviews
806,Café Thomas,/Restaurant_Review-g187265-d4063950-Reviews-Cafe_Thomas-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 164 reviews
807,Dam's Pub,/Restaurant_Review-g187265-d8444815-Reviews-Dam_s_Pub-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 87 reviews
808,Le Central,/Restaurant_Review-g187265-d7196156-Reviews-Le_Central-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 116 reviews
809,Rachid Dupont,/Restaurant_Review-g187265-d23396892-Reviews-Rachid_Dupont-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 13 reviews
810,ICEO apero-cucina-pizze,/Restaurant_Review-g187265-d816661-Reviews-ICEO_apero_cucina_pizze-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 340 reviews
811,Les Chaises Vertes,/Restaurant_Review-g187265-d8766180-Reviews-Les_Chaises_Vertes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
812,Mob Hotel,/Restaurant_Review-g187265-d12787513-Reviews-Mob_Hotel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
813,Cafe Epicerie,/Restaurant_Review-g187265-d1605351-Reviews-Cafe_Epicerie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
814,Ninkasi Gerland,/Restaurant_Review-g187265-d1014778-Reviews-Ninkasi_Gerland-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
815,Intermezzo lyon,/Restaurant_Review-g187265-d4357666-Reviews-Intermezzo_lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
816,L'atelier du Pizzaiolo,/Restaurant_Review-g187265-d7207015-Reviews-L_atelier_du_Pizzaiolo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
817,Piment & Citronnelle,/Restaurant_Review-g187265-d1974266-Reviews-Piment_Citronnelle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
818,Les Raffs,/Restaurant_Review-g187265-d28196048-Reviews-Les_Raffs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
819,Thank Me After,/Restaurant_Review-g187265-d25229370-Reviews-Thank_Me_After-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
820,Le Moulin 1883,/Restaurant_Review-g187265-d17851814-Reviews-Le_Moulin_1883-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
821,Farfalla Caffe,/Restaurant_Review-g187265-d2445627-Reviews-Farfalla_Caffe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
822,Fromagerie Saint Jean,/Restaurant_Review-g187265-d23910776-Reviews-Fromagerie_Saint_Jean-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
823,Aromo,/Restaurant_Review-g187265-d3166094-Reviews-Aromo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
824,Le cintra,/Restaurant_Review-g187265-d1322094-Reviews-Le_cintra-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
825,Haru,/Restaurant_Review-g187265-d17426440-Reviews-Haru-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
826,Rousille,/Restaurant_Review-g187265-d27923724-Reviews-Rousille-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
827,Komé Izakaya,/Restaurant_Review-g187265-d7113315-Reviews-Kome_Izakaya-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
828,Sauvage,/Restaurant_Review-g187265-d13817533-Reviews-Sauvage-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
829,La Vache Rouge,/Restaurant_Review-g187265-d25348253-Reviews-La_Vache_Rouge-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
830,La Galicia,/Restaurant_Review-g187265-d23982049-Reviews-La_Galicia-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
831,You Cocktail Bar,/Restaurant_Review-g187265-d27425767-Reviews-You_Cocktail_Bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
832,Le Bistrot D'auguste,/Restaurant_Review-g187265-d4084833-Reviews-Le_Bistrot_D_auguste-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
833,Les Enfants du Paradis,/Restaurant_Review-g187265-d4338976-Reviews-Les_Enfants_du_Paradis-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
834,Le Conde,/Restaurant_Review-g187265-d1332616-Reviews-Le_Conde-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
835,La Lùz,/Restaurant_Review-g187265-d1222294-Reviews-La_Luz-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
836,Milano,/Restaurant_Review-g187265-d25028720-Reviews-Milano-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
837,L'alibi,/Restaurant_Review-g187265-d27127201-Reviews-L_alibi-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
838,Hansel & Gretel,/Restaurant_Review-g187265-d10637703-Reviews-Hansel_Gretel-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
839,Lumen,/Restaurant_Review-g187265-d12323070-Reviews-Lumen-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
840,Prana,/Restaurant_Review-g187265-d21269630-Reviews-Prana-Lyon_Rhone_Auvergne_Rhone_Alpes.html,
841,La Cave Café Terroir,/Restaurant_Review-g187265-d15094721-Reviews-La_Cave_Cafe_Terroir-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 17 reviews
842,Viktor,/Restaurant_Review-g187265-d16674064-Reviews-Viktor-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 244 reviews
843,Mumbai Cafe,/Restaurant_Review-g187265-d10522932-Reviews-Mumbai_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 136 reviews
844,Mubyotan,/Restaurant_Review-g187265-d13813735-Reviews-Mubyotan-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 46 reviews
845,La Boname de Bruno,/Restaurant_Review-g187265-d1331723-Reviews-La_Boname_de_Bruno-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 198 reviews
846,Au Repère D'orson,/Restaurant_Review-g187265-d23603313-Reviews-Au_Repere_D_orson-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 18 reviews
847,La Piazzetta,/Restaurant_Review-g187265-d17522811-Reviews-La_Piazzetta-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 110 reviews
848,Chez Coco,/Restaurant_Review-g187265-d23644668-Reviews-Chez_Coco-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 66 reviews
849,L'Institution,/Restaurant_Review-g187265-d3484479-Reviews-L_Institution-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 991 reviews
850,Les Salons D'anthouard,/Restaurant_Review-g187265-d19890117-Reviews-Les_Salons_D_anthouard-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 49 reviews
851,Lipopette Terreaux - Sushi Français,/Restaurant_Review-g187265-d21238668-Reviews-Lipopette_Terreaux_Sushi_Francais-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 41 reviews
852,Le 10 Cour,/Restaurant_Review-g187265-d14062303-Reviews-Le_10_Cour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
853,Le Monde d'Angkor,/Restaurant_Review-g187265-d1239594-Reviews-Le_Monde_d_Angkor-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 111 reviews
854,L'echo Des Galets,/Restaurant_Review-g187265-d5963816-Reviews-L_echo_Des_Galets-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 78 reviews
855,Ferdinand,/Restaurant_Review-g187265-d23531432-Reviews-Ferdinand-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 39 reviews
856,Volfoni Lyon,/Restaurant_Review-g187265-d27743479-Reviews-Volfoni_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 49 reviews
857,Tibone et Dorade,/Restaurant_Review-g187265-d12322303-Reviews-Tibone_et_Dorade-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 68 reviews
858,Ô Pad Thaï,/Restaurant_Review-g187265-d1751001-Reviews-O_Pad_Thai-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 60 reviews
859,Le Florentin,/Restaurant_Review-g187265-d4996060-Reviews-Le_Florentin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 47 reviews
860,La Petite Ferme,/Restaurant_Review-g187265-d21360535-Reviews-La_Petite_Ferme-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 15 reviews
861,Le 21 sur vin,/Restaurant_Review-g187265-d5797582-Reviews-Le_21_sur_vin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 71 reviews
862,La Salle À Manger,/Restaurant_Review-g187265-d6853092-Reviews-La_Salle_A_Manger-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 20 reviews
863,Shifumii,/Restaurant_Review-g187265-d23238643-Reviews-Shifumii-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 39 reviews
864,Bisous Trattoria,/Restaurant_Review-g187265-d23373986-Reviews-Bisous_Trattoria-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 70 reviews
865,Chez Song,/Restaurant_Review-g187265-d10821952-Reviews-Chez_Song-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 68 reviews
866,LOBSTA - La Part Dieu,/Restaurant_Review-g187265-d23568282-Reviews-LOBSTA_La_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
867,Campanile,/Restaurant_Review-g187265-d4164736-Reviews-Campanile-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 129 reviews
868,Mercredi Biscuiterie,/Restaurant_Review-g187265-d15206581-Reviews-Mercredi_Biscuiterie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 40 reviews
869,Beyrouth Kitchen,/Restaurant_Review-g187265-d23740954-Reviews-Beyrouth_Kitchen-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 33 reviews
870,Bistrot Saint Pierre,/Restaurant_Review-g187265-d27690363-Reviews-Bistrot_Saint_Pierre-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 5 reviews
871,Restaurant Taggât,/Restaurant_Review-g187265-d25379561-Reviews-Restaurant_Taggat-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 8 reviews
872,Semo,/Restaurant_Review-g187265-d25235831-Reviews-Semo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 14 reviews
873,Le Panier Du Chef,/Restaurant_Review-g187265-d1571515-Reviews-Le_Panier_Du_Chef-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 780 reviews
874,Jungle Cafe,/Restaurant_Review-g187265-d17350304-Reviews-Jungle_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 68 reviews
875,Bar des Champs,/Restaurant_Review-g187265-d1966428-Reviews-Bar_des_Champs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 91 reviews
876,La Maison Cobalte,/Restaurant_Review-g187265-d25567232-Reviews-La_Maison_Cobalte-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 18 reviews
877,La Reserve,/Restaurant_Review-g187265-d8389348-Reviews-La_Reserve-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 61 reviews
878,Croix Rousse,/Restaurant_Review-g187265-d4311759-Reviews-Croix_Rousse-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 73 reviews
879,Vico Pizzzza,/Restaurant_Review-g187265-d23606222-Reviews-Vico_Pizzzza-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 15 reviews
880,Bistrot Tête d'Or,/Restaurant_Review-g187265-d25317272-Reviews-Bistrot_Tete_d_Or-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 16 reviews
881,Basilic & Co Lyon (Lafayette),/Restaurant_Review-g187265-d25443061-Reviews-Basilic_Co_Lyon_Lafayette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 8 reviews
882,Le Globe Trinqueur,/Restaurant_Review-g187265-d23870710-Reviews-Le_Globe_Trinqueur-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 8 reviews
883,In Cuisine,/Restaurant_Review-g187265-d7366612-Reviews-In_Cuisine-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 64 reviews
884,Le Lafayette,/Restaurant_Review-g187265-d4582792-Reviews-Le_Lafayette-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 30 reviews
885,Restaurant L'Autre Monde,/Restaurant_Review-g187265-d13279636-Reviews-Restaurant_L_Autre_Monde-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 127 reviews
886,Malting-Pot,/Restaurant_Review-g187265-d10304444-Reviews-Malting_Pot-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 178 reviews
887,DOMA,/Restaurant_Review-g187265-d5799090-Reviews-DOMA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 63 reviews
888,Giraudet - Lyon Bellecour,/Restaurant_Review-g187265-d3958986-Reviews-Giraudet_Lyon_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 73 reviews
889,Maison Pupier,/Restaurant_Review-g187265-d12287082-Reviews-Maison_Pupier-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 36 reviews
890,Nataly's Café,/Restaurant_Review-g187265-d5894020-Reviews-Nataly_s_Cafe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 121 reviews
891,Matsuri Lyon Vaise,/Restaurant_Review-g187265-d1478393-Reviews-Matsuri_Lyon_Vaise-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 318 reviews
892,L Bar Food & Drink,/Restaurant_Review-g187265-d21362329-Reviews-L_Bar_Food_Drink-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 42 reviews
893,Amore e sapori,/Restaurant_Review-g187265-d26765873-Reviews-Amore_e_sapori-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 7 reviews
894,Cocotte,/Restaurant_Review-g187265-d17670733-Reviews-Cocotte-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 33 reviews
895,Les Tontons Zingueurs,/Restaurant_Review-g187265-d17734560-Reviews-Les_Tontons_Zingueurs-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 9 reviews
896,Beau & Bún,/Restaurant_Review-g187265-d22832939-Reviews-Beau_Bun-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 13 reviews
897,Le Fils Du Boucher,/Restaurant_Review-g187265-d10717426-Reviews-Le_Fils_Du_Boucher-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 47 reviews
898,Madame Louve,/Restaurant_Review-g187265-d25166220-Reviews-Madame_Louve-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 12 reviews
899,Tartines E Nous,/Restaurant_Review-g187265-d7053702-Reviews-Tartines_E_Nous-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 40 reviews
900,L’Antr’O Potes,/Restaurant_Review-g187265-d21271088-Reviews-L_Antr_O_Potes-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 17 reviews
901,Café Bourbon,/Restaurant_Review-g187265-d7239650-Reviews-Cafe_Bourbon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 50 reviews
902,Maison Cellerier halles de Lyon,/Restaurant_Review-g187265-d13322921-Reviews-Maison_Cellerier_halles_de_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 94 reviews
903,Pizzeria Il Fico,/Restaurant_Review-g187265-d8002122-Reviews-Pizzeria_Il_Fico-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 286 reviews
904,Ciao Nonna Part Dieu,/Restaurant_Review-g187265-d23983554-Reviews-Ciao_Nonna_Part_Dieu-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 57 reviews
905,Casa Lula,/Restaurant_Review-g187265-d25283125-Reviews-Casa_Lula-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 10 reviews
906,ConfluTime,/Restaurant_Review-g187265-d17363120-Reviews-ConfluTime-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 22 reviews
907,Fluxus,/Restaurant_Review-g187265-d19253959-Reviews-Fluxus-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 43 reviews
908,Wallace,/Restaurant_Review-g187265-d880985-Reviews-Wallace-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 193 reviews
909,La Maison Bleue,/Restaurant_Review-g187265-d18716984-Reviews-La_Maison_Bleue-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 19 reviews
910,"Yka, Bar & Ceviche",/Restaurant_Review-g187265-d19600795-Reviews-Yka_Bar_Ceviche-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 47 reviews
911,Picaflores,/Restaurant_Review-g187265-d25024123-Reviews-Picaflores-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 20 reviews
912,La Table De Flo,/Restaurant_Review-g187265-d23724419-Reviews-La_Table_De_Flo-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 14 reviews
913,La Criée,/Restaurant_Review-g187265-d3452836-Reviews-La_Criee-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 869 reviews
914,Litani mezza bar,/Restaurant_Review-g187265-d26681114-Reviews-Litani_mezza_bar-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 19 reviews
915,Coeur D'artichaut,/Restaurant_Review-g187265-d7814139-Reviews-Coeur_D_artichaut-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 41 reviews
916,Matzip,/Restaurant_Review-g187265-d24106758-Reviews-Matzip-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 7 reviews
917,Saumon et Cie,/Restaurant_Review-g187265-d4585716-Reviews-Saumon_et_Cie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 52 reviews
918,Perse and Pective,/Restaurant_Review-g187265-d23831464-Reviews-Perse_and_Pective-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
919,Kass Poz Restaurant Mauricien,/Restaurant_Review-g187265-d24014650-Reviews-Kass_Poz_Restaurant_Mauricien-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 21 reviews
920,Le Ballon,/Restaurant_Review-g187265-d2437771-Reviews-Le_Ballon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 233 reviews
921,La Mozzarelle,/Restaurant_Review-g187265-d23648170-Reviews-La_Mozzarelle-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 33 reviews
922,"VCB, Viens Chercher Bonheur",/Restaurant_Review-g187265-d12028877-Reviews-VCB_Viens_Chercher_Bonheur-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 22 reviews
923,La Table De Jp,/Restaurant_Review-g187265-d8505131-Reviews-La_Table_De_Jp-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 24 reviews
924,Comptoir Sauvage,/Restaurant_Review-g187265-d15756678-Reviews-Comptoir_Sauvage-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 32 reviews
925,Accords Gourmands,/Restaurant_Review-g187265-d14406979-Reviews-Accords_Gourmands-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 39 reviews
926,Calle Latino,/Restaurant_Review-g187265-d5957282-Reviews-Calle_Latino-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 55 reviews
927,San Marco,/Restaurant_Review-g187265-d1867489-Reviews-San_Marco-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 103 reviews
928,La Vida Loca Lyon,/Restaurant_Review-g187265-d14000667-Reviews-La_Vida_Loca_Lyon-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 38 reviews
929,Grum&Gram,/Restaurant_Review-g187265-d7131456-Reviews-Grum_Gram-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 142 reviews
930,Bar de l'industrie,/Restaurant_Review-g187265-d3184506-Reviews-Bar_de_l_industrie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 339 reviews
931,Big Easy - Cocktail Bar & Tapas,/Restaurant_Review-g187265-d24838079-Reviews-Big_Easy_Cocktail_Bar_Tapas-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 8 reviews
932,Au Coq En Pate,/Restaurant_Review-g187265-d12384283-Reviews-Au_Coq_En_Pate-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 33 reviews
933,Ninkasi Guillotiere,/Restaurant_Review-g187265-d5797444-Reviews-Ninkasi_Guillotiere-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 401 reviews
934,la brasserie du nord,/Restaurant_Review-g187265-d907773-Reviews-La_brasserie_du_nord-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 127 reviews
935,MOS Maker of Stories,/Restaurant_Review-g187265-d16851489-Reviews-MOS_Maker_of_Stories-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 92 reviews
936,Snack Brasil,/Restaurant_Review-g187265-d20983015-Reviews-Snack_Brasil-Lyon_Rhone_Auvergne_Rhone_Alpes.html,5.0 of 5 bubbles. 30 reviews
937,Bocca Di Rosa,/Restaurant_Review-g187265-d15707141-Reviews-Bocca_Di_Rosa-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 20 reviews
938,La Patrie Restaurant Brasserie,/Restaurant_Review-g187265-d2457347-Reviews-La_Patrie_Restaurant_Brasserie-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.5 of 5 bubbles. 74 reviews
939,La Cagette de L’Algérois,/Restaurant_Review-g187265-d7893751-Reviews-La_Cagette_de_L_Algerois-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 110 reviews
940,PASTA!,/Restaurant_Review-g187265-d25163932-Reviews-PASTA-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 25 reviews
941,La Belle Equipe,/Restaurant_Review-g187265-d20301610-Reviews-La_Belle_Equipe-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 16 reviews
942,Le Paradis Du Fruit,/Restaurant_Review-g187265-d8581585-Reviews-Le_Paradis_Du_Fruit-Lyon_Rhone_Auvergne_Rhone_Alpes.html,3.0 of 5 bubbles. 558 reviews
943,Bar le Sherrington,/Restaurant_Review-g187265-d5890760-Reviews-Bar_le_Sherrington-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 81 reviews
944,Le Moulin,/Restaurant_Review-g187265-d5279806-Reviews-Le_Moulin-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.0 of 5 bubbles. 35 reviews
945,Mezo Mada,/Restaurant_Review-g187265-d1324803-Reviews-Mezo_Mada-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 20 reviews
946,Une Table au Soleil,/Restaurant_Review-g187265-d2451795-Reviews-Une_Table_au_Soleil-Lyon_Rhone_Auvergne_Rhone_Alpes.html,4.5 of 5 bubbles. 21 reviews
